area,bedrooms,bathrooms,balcony,location,price
719,1,1,3,Mumbai,25060000
3274,4,4,1,Mumbai,190160000
1993,4,4,0,Mumbai,112120000
2814,3,3,2,Mumbai,171205000
2933,3,4,3,Mumbai,112660000
894,2,2,1,Mumbai,33935000
1290,3,4,3,Mumbai,37270000
2609,4,4,1,Mumbai,115245000
3232,5,5,1,Mumbai,212060000
1422,2,2,2,Mumbai,64955000
2314,5,6,1,Mumbai,145235000
2887,3,3,0,Mumbai,92035000
3440,5,5,0,Mumbai,178345000
3375,3,3,1,Mumbai,123595000
954,3,4,1,Mumbai,34730000
2878,5,6,1,Mumbai,205885000
3027,4,4,2,Mumbai,133780000
2198,4,4,0,Mumbai,158865000
2494,3,3,0,Mumbai,117610000
3350,3,3,3,Mumbai,247705000
2451,3,3,1,Mumbai,157275000
1014,3,4,1,Mumbai,33470000
2064,4,4,1,Mumbai,109590000
1072,2,2,2,Mumbai,39115000
1493,2,2,2,Mumbai,73285000
1400,3,4,3,Mumbai,53765000
2444,4,5,0,Mumbai,173590000
3461,3,4,3,Mumbai,286020000
3404,4,4,2,Mumbai,188890000
1332,3,3,2,Mumbai,35330000
2977,3,3,3,Mumbai,257315000
874,2,2,3,Mumbai,26130000
1617,5,5,0,Mumbai,130005000
3289,4,4,2,Mumbai,103065000
3207,3,3,1,Mumbai,227265000
1139,3,3,1,Mumbai,32355000
1454,3,3,0,Mumbai,66540000
2635,5,5,2,Mumbai,156625000
1730,5,5,3,Mumbai,80255000
2927,3,4,0,Mumbai,191885000
1424,2,2,1,Mumbai,60835000
1594,3,3,3,Mumbai,70565000
2540,5,5,3,Mumbai,113675000
2442,4,4,3,Mumbai,120195000
1136,2,3,1,Mumbai,57250000
1861,3,4,2,Mumbai,74390000
530,1,1,3,Mumbai,19525000
3000,3,4,3,Mumbai,180865000
2351,3,3,2,Mumbai,97620000
3282,3,4,1,Mumbai,142655000
3337,4,4,2,Mumbai,121015000
1471,3,4,2,Mumbai,80340000
539,1,1,1,Mumbai,23255000
1344,3,3,3,Mumbai,67735000
3308,5,5,2,Mumbai,242565000
2330,3,4,1,Mumbai,130560000
2112,4,4,2,Mumbai,156450000
809,2,2,0,Mumbai,25000000
1945,5,5,2,Mumbai,109875000
2166,3,4,1,Mumbai,161565000
2794,4,4,1,Mumbai,227430000
2067,4,4,2,Mumbai,150070000
848,3,3,0,Mumbai,26220000
1650,3,3,1,Mumbai,122660000
2935,3,4,1,Mumbai,188115000
775,1,1,3,Mumbai,14675000
1851,5,5,1,Mumbai,71975000
827,2,2,2,Mumbai,38825000
1386,2,2,0,Mumbai,68590000
1370,3,3,1,Mumbai,49030000
2504,4,4,0,Mumbai,152115000
3483,3,3,3,Mumbai,217635000
3018,4,4,0,Mumbai,331550000
2855,5,6,3,Mumbai,156480000
1788,3,3,0,Mumbai,72790000
1516,4,4,1,Mumbai,84245000
1382,3,3,0,Mumbai,76015000
2004,3,3,0,Mumbai,71260000
992,3,3,0,Mumbai,28900000
2468,3,3,0,Mumbai,94650000
603,2,2,0,Mumbai,17890000
1529,4,4,1,Mumbai,93700000
2724,3,4,3,Mumbai,213695000
1476,3,3,1,Mumbai,48745000
2273,3,3,0,Mumbai,153790000
2461,3,4,2,Mumbai,89080000
1422,2,2,3,Mumbai,53250000
3019,3,3,2,Mumbai,98370000
3057,3,4,3,Mumbai,169900000
651,2,3,3,Mumbai,24520000
604,1,1,1,Mumbai,32760000
2898,3,4,3,Mumbai,206280000
628,1,2,2,Mumbai,17990000
648,1,2,1,Mumbai,25300000
1383,2,2,1,Mumbai,36935000
3425,4,4,0,Mumbai,104170000
2617,5,5,2,Mumbai,194915000
970,3,4,3,Mumbai,39055000
691,2,2,0,Mumbai,34730000
1508,3,3,3,Mumbai,71715000
810,2,2,1,Mumbai,24760000
1084,3,4,3,Mumbai,43700000
2511,3,4,0,Mumbai,131825000
1390,3,3,0,Mumbai,28790000
1770,3,3,0,Mumbai,63270000
1962,3,4,0,Mumbai,100205000
3241,5,6,1,Mumbai,110175000
1177,3,4,1,Mumbai,39810000
3149,3,4,3,Mumbai,219900000
1089,3,3,1,Mumbai,56065000
768,1,1,2,Mumbai,26890000
1583,3,4,0,Mumbai,105190000
1485,2,2,3,Mumbai,37765000
1253,3,3,1,Mumbai,44160000
1055,2,2,2,Mumbai,47520000
3298,4,4,2,Mumbai,216540000
2669,5,6,0,Mumbai,107590000
2928,3,3,0,Mumbai,227100000
3373,4,4,2,Mumbai,170320000
2274,3,3,3,Mumbai,88255000
2784,4,4,3,Mumbai,143070000
1291,3,3,2,Mumbai,55640000
1375,3,3,0,Mumbai,50965000
3345,4,4,0,Mumbai,162790000
670,2,2,1,Mumbai,35480000
2475,5,5,3,Mumbai,137310000
2141,5,5,3,Mumbai,165545000
956,2,2,3,Mumbai,39305000
1310,3,4,3,Mumbai,64725000
3396,4,4,1,Mumbai,177045000
1716,3,4,2,Mumbai,103280000
1472,3,3,3,Mumbai,55695000
2053,3,4,2,Mumbai,75000000
1213,3,3,2,Mumbai,58270000
2828,3,3,3,Mumbai,156535000
994,3,4,0,Mumbai,28790000
3186,3,3,3,Mumbai,233270000
2595,3,3,2,Mumbai,105075000
3441,5,6,1,Mumbai,148085000
1477,2,2,0,Mumbai,48380000
738,1,1,0,Mumbai,36860000
2423,5,5,2,Mumbai,215910000
2619,5,5,1,Mumbai,192400000
1074,2,2,1,Mumbai,37550000
964,2,3,0,Mumbai,32765000
589,1,1,0,Mumbai,14915000
2947,3,3,3,Mumbai,198400000
1904,3,3,3,Mumbai,97585000
960,2,3,2,Mumbai,55530000
784,1,1,3,Mumbai,23365000
1449,2,2,2,Mumbai,53880000
2581,3,3,0,Mumbai,96805000
1890,3,3,2,Mumbai,59515000
2073,3,3,0,Mumbai,119045000
2373,3,3,2,Mumbai,94440000
777,1,1,1,Mumbai,30345000
2130,5,6,1,Mumbai,104335000
1682,4,4,0,Mumbai,69575000
1661,3,3,0,Mumbai,103965000
2387,5,5,0,Mumbai,77085000
1406,2,3,1,Mumbai,48275000
805,2,2,2,Mumbai,37165000
1909,4,4,2,Mumbai,71195000
2957,3,3,2,Mumbai,145365000
3037,5,6,0,Mumbai,206035000
1155,2,2,3,Mumbai,56235000
1277,3,3,0,Mumbai,40885000
1515,4,4,0,Mumbai,48900000
684,2,2,0,Mumbai,31210000
835,2,2,1,Mumbai,24800000
2381,3,3,1,Mumbai,124175000
2211,3,3,0,Mumbai,159185000
2537,3,3,1,Mumbai,173025000
1026,3,3,0,Mumbai,40050000
3169,3,3,1,Mumbai,167005000
1173,3,3,3,Mumbai,56685000
1879,4,4,0,Mumbai,100585000
663,1,1,2,Mumbai,30540000
2278,4,4,1,Mumbai,90370000
2943,3,3,1,Mumbai,159760000
2656,5,5,3,Mumbai,29900000
2414,3,4,0,Mumbai,103175000
582,1,1,3,Mumbai,30855000
1435,3,4,0,Mumbai,44585000
2485,4,4,0,Mumbai,138805000
2619,3,3,2,Mumbai,142820000
2601,5,6,1,Mumbai,156020000
2486,5,5,2,Mumbai,133650000
1351,3,3,2,Mumbai,26660000
2678,4,4,3,Mumbai,189330000
2202,5,5,1,Mumbai,154470000
3232,4,4,0,Mumbai,158595000
2472,4,4,3,Mumbai,77495000
2535,4,4,2,Mumbai,230300000
1423,3,3,3,Mumbai,47305000
2074,5,5,2,Mumbai,133880000
910,3,3,2,Mumbai,24590000
1971,3,3,0,Mumbai,108525000
1755,4,4,2,Mumbai,84695000
875,2,3,3,Mumbai,39835000
2401,3,4,0,Mumbai,102490000
545,2,3,0,Mumbai,25715000
2663,4,4,0,Mumbai,184930000
2554,3,3,1,Mumbai,192360000
1246,3,3,1,Mumbai,52420000
1990,3,3,2,Mumbai,43840000
1184,2,3,2,Mumbai,38845000
2905,3,3,3,Mumbai,69875000
2764,5,5,1,Mumbai,117410000
1692,3,3,3,Mumbai,42440000
1319,2,2,3,Mumbai,71695000
1429,2,2,1,Mumbai,57730000
3025,3,3,3,Mumbai,139150000
1419,3,3,2,Mumbai,68565000
876,2,2,3,Mumbai,49375000
1058,3,3,0,Mumbai,47190000
3089,3,3,3,Mumbai,235010000
2815,5,6,0,Mumbai,179310000
2930,5,6,0,Mumbai,121125000
2937,4,4,1,Mumbai,61370000
1880,3,4,1,Mumbai,64590000
2047,5,5,0,Mumbai,123715000
770,1,1,3,Mumbai,19265000
773,1,2,3,Mumbai,33400000
2911,3,4,3,Mumbai,170525000
1390,2,2,0,Mumbai,54260000
3050,4,4,3,Mumbai,200105000
2386,4,4,3,Mumbai,131785000
1453,2,2,2,Mumbai,52720000
2744,4,4,1,Mumbai,69350000
1424,2,2,1,Mumbai,66845000
2895,3,3,3,Mumbai,171980000
1403,2,2,2,Mumbai,20855000
2423,3,3,3,Mumbai,191280000
2556,4,5,0,Mumbai,208920000
2874,3,3,0,Mumbai,161610000
1951,3,4,1,Mumbai,109375000
2235,3,3,3,Mumbai,148225000
919,2,3,2,Mumbai,46550000
1950,3,4,2,Mumbai,71280000
1842,4,4,2,Mumbai,86025000
2195,3,3,3,Mumbai,110995000
1772,3,4,3,Mumbai,81880000
2041,4,4,1,Mumbai,76785000
647,1,2,1,Mumbai,25380000
2538,3,3,3,Mumbai,134265000
2284,4,5,2,Mumbai,115335000
1832,4,5,0,Mumbai,72965000
1062,3,3,3,Mumbai,27625000
2373,5,5,3,Mumbai,171060000
3438,3,3,0,Mumbai,204085000
2957,5,5,3,Mumbai,73360000
1866,4,4,3,Mumbai,108435000
918,2,2,3,Mumbai,40975000
3341,5,6,0,Mumbai,260730000
2169,3,3,2,Mumbai,142360000
2112,4,4,0,Mumbai,165635000
2440,3,3,0,Mumbai,117120000
1658,4,4,1,Mumbai,89025000
1870,4,4,2,Mumbai,86455000
2112,3,3,1,Mumbai,75905000
3176,3,3,1,Mumbai,95080000
3097,3,3,1,Mumbai,170310000
1691,3,3,0,Mumbai,81490000
1764,3,3,2,Mumbai,65135000
3249,4,4,0,Mumbai,190440000
844,2,2,2,Mumbai,42400000
1222,3,3,0,Mumbai,33025000
3477,3,4,1,Mumbai,206595000
844,2,2,1,Mumbai,38105000
1533,4,4,3,Mumbai,55670000
3147,3,4,2,Mumbai,218020000
3168,4,5,3,Mumbai,162060000
642,1,2,2,Mumbai,32190000
1122,3,4,1,Mumbai,50680000
1618,3,3,2,Mumbai,79875000
1640,3,4,1,Mumbai,70440000
1687,4,4,1,Mumbai,115470000
1071,2,3,2,Mumbai,43855000
1674,3,3,0,Mumbai,90720000
1287,2,2,1,Mumbai,64400000
3212,4,4,1,Mumbai,141815000
1093,2,2,0,Mumbai,58260000
1478,2,2,1,Mumbai,67255000
2763,5,6,3,Mumbai,128890000
3498,4,4,2,Mumbai,187930000
3014,4,5,1,Mumbai,186220000
731,2,2,3,Mumbai,30820000
2720,5,6,1,Mumbai,158815000
3095,3,3,2,Mumbai,153165000
1962,4,4,1,Mumbai,109075000
3441,3,4,1,Mumbai,190085000
1187,2,2,1,Mumbai,45475000
1326,3,4,3,Mumbai,60795000
2144,4,5,3,Mumbai,136380000
1207,3,3,0,Mumbai,48670000
2254,3,3,2,Mumbai,120270000
1646,5,5,1,Mumbai,102345000
2222,4,4,0,Mumbai,66400000
2083,5,6,1,Mumbai,93390000
1891,4,4,0,Mumbai,34500000
3439,4,4,1,Mumbai,139205000
2105,3,4,2,Mumbai,81620000
886,3,4,1,Mumbai,30485000
2451,5,6,0,Mumbai,181820000
1524,3,3,1,Mumbai,74280000
3049,3,3,3,Mumbai,78915000
3312,3,3,2,Mumbai,175290000
1473,3,3,3,Mumbai,56780000
3144,3,4,0,Mumbai,195955000
3172,3,3,2,Mumbai,222885000
629,2,2,1,Mumbai,29850000
2051,3,3,0,Mumbai,110240000
3256,5,5,2,Mumbai,148260000
1945,4,5,2,Mumbai,100120000
1394,2,2,3,Mumbai,54045000
2606,4,5,0,Mumbai,142645000
727,2,2,1,Mumbai,28025000
1541,3,4,2,Mumbai,62215000
794,2,3,1,Mumbai,29775000
2358,5,5,2,Mumbai,179890000
1819,3,4,3,Mumbai,88810000
2369,5,5,1,Mumbai,112860000
3238,3,4,2,Mumbai,144420000
582,1,1,3,Mumbai,18670000
1110,2,2,2,Mumbai,43780000
2972,4,5,1,Mumbai,202500000
2659,4,5,1,Mumbai,113490000
1633,5,6,2,Mumbai,65210000
3116,3,4,0,Mumbai,246595000
2051,3,4,3,Mumbai,108910000
3085,4,5,1,Mumbai,156425000
1034,3,3,3,Mumbai,40965000
2370,5,6,1,Mumbai,91405000
3206,4,4,0,Mumbai,184825000
3032,5,5,0,Mumbai,126330000
3048,3,4,1,Mumbai,186730000
2592,3,4,0,Mumbai,129950000
3168,5,5,0,Mumbai,170200000
2090,5,5,1,Mumbai,153955000
2626,4,4,0,Mumbai,125005000
2716,4,5,1,Mumbai,195065000
2426,5,5,3,Mumbai,150670000
2259,5,5,1,Mumbai,163990000
2673,3,3,2,Mumbai,162260000
1714,4,4,3,Mumbai,109450000
1073,3,3,1,Mumbai,51290000
2734,5,5,3,Mumbai,53795000
2991,3,3,0,Mumbai,187110000
3262,3,3,2,Mumbai,116245000
1108,2,3,1,Mumbai,46310000
1875,3,3,0,Mumbai,68760000
3365,5,5,2,Mumbai,171860000
1864,4,5,3,Mumbai,65200000
1056,2,2,0,Mumbai,52995000
656,1,2,3,Mumbai,36835000
2812,3,3,3,Mumbai,224480000
1496,3,3,1,Mumbai,31935000
591,1,2,2,Mumbai,18195000
2997,5,5,3,Mumbai,194935000
3378,4,5,1,Mumbai,214550000
1831,4,4,1,Mumbai,99745000
1712,4,4,0,Mumbai,90080000
1641,4,4,0,Mumbai,116930000
647,1,2,2,Mumbai,21275000
3213,3,3,1,Mumbai,174730000
1959,4,4,1,Mumbai,82470000
897,3,3,1,Mumbai,52000000
2251,4,4,0,Mumbai,131790000
3471,3,3,1,Mumbai,238630000
1903,4,5,1,Mumbai,96685000
1398,2,3,3,Mumbai,56190000
3221,5,5,0,Mumbai,195910000
1715,3,3,3,Mumbai,85505000
1594,4,4,3,Mumbai,94915000
3112,3,4,2,Mumbai,122630000
1910,3,4,0,Mumbai,107070000
1532,4,4,0,Mumbai,98845000
1388,2,3,3,Mumbai,56635000
3440,3,4,1,Mumbai,145525000
2666,3,3,1,Mumbai,170175000
2436,3,3,2,Mumbai,111590000
3485,3,3,1,Mumbai,191865000
3397,4,5,0,Mumbai,149050000
1136,3,3,2,Mumbai,51545000
3199,3,3,2,Mumbai,195760000
968,3,3,0,Mumbai,31990000
1373,2,2,1,Mumbai,64610000
2783,3,4,3,Mumbai,178100000
3402,4,4,1,Mumbai,195845000
585,1,2,1,Mumbai,23990000
2180,4,4,2,Mumbai,193095000
1905,3,3,1,Mumbai,94930000
3279,3,4,3,Mumbai,167155000
1516,4,4,1,Mumbai,60275000
524,1,1,3,Mumbai,10870000
2322,3,3,0,Mumbai,89450000
2805,3,3,1,Mumbai,194410000
2281,4,4,3,Mumbai,136690000
2065,3,3,3,Mumbai,134720000
1024,3,3,2,Mumbai,68415000
2757,3,3,2,Mumbai,124290000
2687,5,5,3,Mumbai,129180000
2053,5,5,1,Mumbai,108620000
1782,5,5,1,Mumbai,72300000
3445,3,4,0,Mumbai,211220000
3186,4,5,3,Mumbai,211250000
1727,3,3,3,Mumbai,69555000
1920,4,5,0,Mumbai,96430000
1692,3,3,1,Mumbai,116535000
3471,4,4,3,Mumbai,178680000
2376,3,3,3,Mumbai,117040000
1744,3,3,0,Mumbai,81670000
718,2,2,2,Mumbai,32935000
567,2,3,1,Mumbai,18535000
2847,3,4,3,Mumbai,158095000
3497,4,4,2,Mumbai,166860000
696,2,2,2,Mumbai,28715000
3137,3,3,0,Mumbai,192065000
1044,2,2,0,Mumbai,48055000
2296,3,3,1,Mumbai,153105000
1919,5,6,3,Mumbai,113875000
1072,3,4,1,Mumbai,37220000
2156,3,4,3,Mumbai,86280000
933,3,3,3,Mumbai,36645000
1365,2,2,1,Mumbai,57070000
1060,2,3,3,Mumbai,53060000
932,2,2,2,Mumbai,34305000
1426,3,3,2,Mumbai,57860000
1188,3,3,2,Mumbai,41755000
1459,2,2,2,Mumbai,82790000
3401,5,6,3,Mumbai,192610000
2347,4,5,1,Mumbai,105820000
706,2,2,0,Mumbai,26080000
832,3,3,1,Mumbai,17820000
561,1,2,2,Mumbai,13645000
2975,3,3,1,Mumbai,158310000
2872,3,3,0,Mumbai,231410000
1967,4,4,0,Mumbai,81900000
3151,5,5,1,Mumbai,153785000
3026,3,4,2,Mumbai,182840000
2098,3,3,0,Mumbai,127820000
2768,4,5,3,Mumbai,163570000
2642,5,6,1,Mumbai,171330000
579,2,2,3,Mumbai,22820000
3033,3,4,3,Mumbai,83720000
1580,3,3,0,Mumbai,66245000
2784,3,3,0,Mumbai,219555000
736,1,1,3,Mumbai,26340000
3231,3,3,2,Mumbai,144480000
872,2,3,0,Mumbai,47810000
3056,5,6,2,Mumbai,252200000
814,2,2,2,Mumbai,42265000
757,1,1,0,Mumbai,33115000
1257,2,2,3,Mumbai,45710000
2971,3,4,0,Mumbai,161565000
2187,4,4,0,Mumbai,116775000
1222,3,3,3,Mumbai,50535000
3342,3,4,0,Mumbai,88015000
3272,3,3,2,Mumbai,167925000
602,1,1,1,Mumbai,21835000
2255,5,5,0,Mumbai,115360000
2002,4,4,1,Mumbai,67030000
1561,3,3,0,Mumbai,84585000
1459,2,2,2,Mumbai,53560000
3265,4,4,3,Mumbai,164850000
587,1,2,2,Mumbai,21825000
2687,5,6,1,Mumbai,99775000
1489,3,4,2,Mumbai,27660000
817,2,3,2,Mumbai,34475000
1209,2,3,2,Mumbai,40575000
917,3,3,1,Mumbai,20695000
3062,3,4,2,Mumbai,138065000
1008,2,2,2,Mumbai,45300000
3147,3,3,0,Mumbai,159140000
1491,3,3,2,Mumbai,55730000
2871,3,3,1,Mumbai,199800000
3350,3,3,3,Mumbai,196100000
1664,3,3,3,Mumbai,68765000
1764,3,4,0,Mumbai,66285000
1871,4,5,2,Mumbai,100300000
1630,5,5,1,Mumbai,77215000
2048,5,5,3,Mumbai,87355000
1139,2,2,0,Mumbai,65305000
2664,4,4,1,Mumbai,153135000
3090,3,3,1,Mumbai,152045000
3011,3,3,0,Mumbai,173330000
2080,5,6,2,Mumbai,72235000
2761,4,4,0,Mumbai,188010000
2107,4,4,1,Mumbai,98940000
3333,4,4,1,Mumbai,219730000
978,2,2,2,Mumbai,48355000
2772,3,3,1,Mumbai,178500000
3061,4,4,2,Mumbai,164060000
3290,5,5,2,Mumbai,221120000
3040,3,3,1,Mumbai,217785000
2434,3,3,2,Mumbai,121030000
2428,5,6,1,Mumbai,104300000
2919,4,5,2,Mumbai,122820000
2568,3,3,1,Mumbai,189720000
3158,4,4,0,Mumbai,232900000
780,2,2,2,Mumbai,39240000
991,2,3,0,Mumbai,34765000
2805,3,4,2,Mumbai,101485000
1001,3,3,3,Mumbai,49955000
1188,3,3,1,Mumbai,60275000
2802,3,3,1,Mumbai,204485000
770,1,1,0,Mumbai,33765000
1024,2,2,0,Mumbai,33285000
937,3,3,1,Mumbai,47990000
2430,3,3,2,Mumbai,125540000
3379,3,3,1,Mumbai,213180000
1287,2,2,1,Mumbai,59630000
1772,4,4,1,Mumbai,90395000
3433,3,4,0,Mumbai,261540000
1347,2,2,2,Mumbai,46160000
1596,3,4,0,Mumbai,90725000
2064,4,4,3,Mumbai,142495000
3101,3,3,2,Mumbai,220555000
1581,3,3,0,Mumbai,59530000
1447,2,2,1,Mumbai,60115000
1136,2,3,1,Mumbai,54500000
2751,4,4,3,Mumbai,172115000
1891,3,3,2,Mumbai,60400000
545,2,2,3,Mumbai,23125000
2015,3,3,3,Mumbai,123460000
3087,3,3,2,Mumbai,146415000
2500,3,4,2,Mumbai,168285000
2253,3,3,2,Mumbai,177285000
2944,5,5,2,Mumbai,156740000
2554,5,5,3,Mumbai,185925000
1500,4,4,3,Mumbai,69170000
1551,4,4,2,Mumbai,69405000
1635,5,5,2,Mumbai,71145000
2100,3,3,3,Mumbai,89855000
1118,3,4,3,Mumbai,38875000
1413,2,2,3,Mumbai,70985000
2138,3,3,1,Mumbai,147350000
1170,2,2,0,Mumbai,45050000
600,1,1,1,Mumbai,17280000
2503,3,3,2,Mumbai,166320000
1911,4,4,2,Mumbai,89970000
1005,3,4,0,Mumbai,32070000
1592,5,6,0,Mumbai,91755000
3244,3,3,0,Mumbai,176550000
2937,4,4,0,Mumbai,146965000
1219,3,4,1,Mumbai,25965000
561,1,1,1,Mumbai,20860000
3117,3,4,0,Mumbai,191570000
3255,3,3,3,Mumbai,180725000
2783,4,5,0,Mumbai,187410000
3196,3,4,2,Mumbai,164570000
3190,3,3,0,Mumbai,154800000
2445,3,3,3,Mumbai,95330000
1823,3,3,1,Mumbai,76825000
1968,3,3,2,Mumbai,105880000
1477,2,2,1,Mumbai,60490000
3359,4,5,2,Mumbai,249730000
2290,3,3,0,Mumbai,83195000
2038,3,4,0,Mumbai,80920000
3357,5,6,2,Mumbai,111375000
2394,5,5,3,Mumbai,121270000
990,3,3,3,Mumbai,44000000
2133,3,4,3,Mumbai,146035000
3390,4,4,2,Mumbai,246340000
1422,2,2,1,Mumbai,36350000
2960,3,4,2,Mumbai,168975000
728,2,2,2,Mumbai,20505000
1595,3,3,0,Mumbai,65010000
1805,4,5,3,Mumbai,69920000
2270,4,4,1,Mumbai,187145000
3098,4,4,0,Mumbai,206705000
3105,5,5,1,Mumbai,177675000
2446,4,4,0,Mumbai,80795000
2617,5,5,1,Mumbai,136765000
2175,4,4,2,Mumbai,85315000
1100,3,3,0,Mumbai,41980000
750,1,1,0,Mumbai,31170000
1557,3,3,1,Mumbai,78010000
3179,5,5,3,Mumbai,135550000
1114,2,3,2,Mumbai,46355000
3198,3,3,0,Mumbai,223065000
3269,3,3,0,Mumbai,252090000
1696,3,3,1,Mumbai,94565000
1697,5,5,2,Mumbai,99120000
1327,2,3,3,Mumbai,35845000
1738,5,6,3,Mumbai,54470000
2064,3,4,0,Mumbai,136995000
3353,4,5,0,Mumbai,198115000
782,2,2,3,Mumbai,40335000
3053,5,6,3,Mumbai,215900000
1461,2,3,1,Mumbai,61815000
1461,2,2,1,Mumbai,39230000
2200,5,5,2,Mumbai,144010000
1370,2,2,3,Mumbai,55770000
1440,3,4,0,Mumbai,60025000
2156,4,4,0,Mumbai,104930000
1846,4,4,0,Mumbai,94405000
1324,3,3,0,Mumbai,35265000
2517,4,4,2,Mumbai,149645000
3015,4,4,1,Mumbai,129505000
2747,4,4,3,Mumbai,146005000
1050,3,4,1,Mumbai,32990000
1227,2,2,3,Mumbai,42095000
2112,5,6,2,Mumbai,125725000
1303,2,2,3,Mumbai,60265000
1828,3,3,0,Mumbai,91245000
559,1,1,1,Mumbai,27835000
3329,4,4,0,Mumbai,221320000
900,2,2,1,Mumbai,14965000
2310,4,4,1,Mumbai,153125000
2993,5,6,1,Mumbai,194135000
2473,4,4,2,Mumbai,141815000
1112,2,2,1,Mumbai,34300000
2288,3,3,2,Mumbai,110340000
1795,5,5,1,Mumbai,66400000
2775,3,3,1,Mumbai,75235000
1806,4,4,3,Mumbai,58095000
2503,4,4,0,Mumbai,164235000
1624,3,4,2,Mumbai,98450000
3053,5,5,1,Mumbai,162675000
1490,2,2,1,Mumbai,46530000
995,2,2,2,Mumbai,39265000
2572,3,3,1,Mumbai,175515000
3055,3,3,1,Mumbai,124885000
2397,4,4,3,Mumbai,152420000
2647,4,4,2,Mumbai,169485000
914,3,3,0,Mumbai,28900000
583,1,1,1,Mumbai,23525000
558,2,2,3,Mumbai,23870000
1061,2,2,0,Mumbai,36990000
894,2,2,0,Mumbai,35780000
574,1,2,2,Mumbai,32890000
1538,3,4,3,Mumbai,79655000
2511,3,3,2,Mumbai,150510000
1942,3,3,0,Mumbai,49480000
3396,5,5,1,Mumbai,173230000
3265,4,4,0,Mumbai,236115000
3472,3,3,3,Mumbai,148265000
1153,2,3,1,Mumbai,37490000
3397,3,3,1,Mumbai,176835000
1813,5,5,1,Mumbai,72925000
1055,2,3,3,Mumbai,35235000
2927,3,4,2,Mumbai,134145000
3152,5,5,1,Mumbai,185860000
3013,4,4,1,Mumbai,156425000
2647,4,5,1,Mumbai,111285000
2875,3,3,0,Mumbai,135250000
3483,3,3,3,Mumbai,252390000
1985,3,4,1,Mumbai,78685000
1530,3,3,3,Mumbai,92760000
2914,3,4,3,Mumbai,120625000
3322,4,4,1,Mumbai,99660000
2397,4,4,2,Mumbai,95080000
733,1,1,0,Mumbai,31670000
2666,3,3,1,Mumbai,188320000
2290,5,5,1,Mumbai,57410000
1428,3,3,1,Mumbai,56595000
3310,3,3,1,Mumbai,239935000
1212,3,3,1,Mumbai,68970000
2392,4,4,1,Mumbai,167095000
1759,4,5,3,Mumbai,95925000
2836,3,3,0,Mumbai,195340000
3441,4,4,0,Mumbai,175565000
1722,4,5,1,Mumbai,58230000
1804,3,3,1,Mumbai,62860000
2211,3,3,0,Mumbai,156875000
1825,3,3,2,Mumbai,105700000
2401,4,4,0,Mumbai,143600000
2324,5,6,0,Mumbai,110800000
614,1,1,0,Mumbai,22795000
2786,3,3,0,Mumbai,198420000
1420,2,3,1,Mumbai,40050000
1129,2,2,1,Mumbai,36805000
555,2,3,3,Mumbai,24845000
3350,4,4,2,Mumbai,208505000
521,1,1,1,Mumbai,23010000
1616,5,5,2,Mumbai,75000000
1373,2,2,0,Mumbai,47415000
2780,5,5,2,Mumbai,151890000
1156,2,2,1,Mumbai,37365000
783,2,2,3,Mumbai,40990000
1663,4,4,3,Mumbai,76010000
3406,4,5,0,Mumbai,199805000
1167,3,3,2,Mumbai,56630000
3386,4,4,0,Mumbai,222550000
1097,2,2,2,Mumbai,37785000
1812,4,5,3,Mumbai,106355000
1659,3,4,0,Mumbai,79395000
2099,5,5,3,Mumbai,119435000
2923,3,3,0,Mumbai,174300000
3408,5,5,3,Mumbai,161950000
2626,3,3,3,Mumbai,125840000
2131,5,6,3,Mumbai,134470000
615,1,1,1,Mumbai,22350000
1841,4,4,0,Mumbai,96615000
1609,4,4,0,Mumbai,44780000
1343,2,2,3,Mumbai,39970000
2768,4,4,3,Mumbai,158675000
2043,4,4,2,Mumbai,81920000
2158,4,5,2,Mumbai,178345000
1389,2,2,1,Mumbai,46205000
3248,3,3,1,Mumbai,186690000
1567,4,5,2,Mumbai,85745000
2592,4,4,2,Mumbai,122125000
2724,4,4,1,Mumbai,204070000
988,3,4,0,Mumbai,36765000
1371,2,2,2,Mumbai,34760000
582,2,2,3,Mumbai,30725000
1413,2,3,3,Mumbai,66435000
1338,2,2,3,Mumbai,73510000
3336,3,3,0,Mumbai,188640000
3152,3,3,1,Mumbai,123860000
2558,3,3,3,Mumbai,147120000
2058,3,4,3,Mumbai,116885000
1603,5,5,2,Mumbai,44125000
3456,4,4,0,Mumbai,194005000
2622,4,4,0,Mumbai,124500000
3352,5,5,2,Mumbai,210755000
1466,2,3,1,Mumbai,51960000
1072,2,3,2,Mumbai,39350000
825,2,2,1,Mumbai,22690000
664,1,1,0,Mumbai,29055000
1676,4,4,1,Mumbai,72810000
980,2,2,0,Mumbai,27845000
1575,3,3,2,Mumbai,62695000
1104,2,3,0,Mumbai,42070000
1097,3,3,1,Mumbai,38940000
999,2,2,2,Mumbai,29720000
3148,4,4,0,Mumbai,184065000
1131,2,2,3,Mumbai,39790000
2934,5,6,2,Mumbai,162875000
2185,3,3,0,Mumbai,153805000
2424,3,4,3,Mumbai,152840000
1126,3,4,3,Mumbai,34460000
1202,2,2,0,Mumbai,46160000
556,2,2,0,Mumbai,27015000
2156,3,3,3,Mumbai,141175000
3102,3,3,0,Mumbai,174605000
1248,2,2,1,Mumbai,38990000
3405,3,3,1,Mumbai,219090000
